,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Day,Month,Year
10075,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,hate,2021-04-28 02:35:00,photo,Fitness,negative,5,Wednesday,4,2021
10076,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,hate,2020-07-11 11:07:00,photo,Fitness,negative,5,Saturday,7,2020
10077,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,hate,2020-12-22 19:21:00,video,Fitness,negative,5,Tuesday,12,2020
10078,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,hate,2020-09-26 06:57:00,photo,Travel,negative,5,Saturday,9,2020
10079,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,hate,2020-08-21 15:45:00,photo,Travel,negative,5,Friday,8,2020
10080,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,hate,2021-03-22 04:41:00,photo,Veganism,negative,5,Monday,3,2021
10081,a8e72f75-bebc-42b4-a3c7-deb8a2412878,hate,2020-11-18 01:26:00,audio,Technology,negative,5,Wednesday,11,2020
10082,de61a447-bbf0-477e-9743-71031d59bbf8,hate,2020-12-05 23:13:00,GIF,Studying,negative,5,Saturday,12,2020
10083,de61a447-bbf0-477e-9743-71031d59bbf8,hate,2020-11-16 08:06:00,GIF,Studying,negative,5,Monday,11,2020
10084,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,hate,2021-02-15 00:22:00,GIF,Technology,negative,5,Monday,2,2021
10085,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,hate,2020-09-03 10:02:00,GIF,Technology,negative,5,Thursday,9,2020
10086,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,hate,2021-04-13 14:21:00,GIF,Technology,negative,5,Tuesday,4,2021
10087,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,hate,2020-12-17 11:13:00,GIF,Culture,negative,5,Thursday,12,2020
10088,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,hate,2020-10-14 10:50:00,GIF,Culture,negative,5,Wednesday,10,2020
10089,b014a42b-c469-4c26-b4aa-256f4d3d5072,hate,2020-08-27 15:55:00,GIF,Culture,negative,5,Thursday,8,2020
10090,9bc09268-79e8-4402-ba22-ffd1e45fa66d,hate,2020-09-04 00:21:00,GIF,Travel,negative,5,Friday,9,2020
10091,9bc09268-79e8-4402-ba22-ffd1e45fa66d,hate,2020-08-22 22:54:00,GIF,Travel,negative,5,Saturday,8,2020
10092,9bc09268-79e8-4402-ba22-ffd1e45fa66d,hate,2021-05-11 04:33:00,GIF,Travel,negative,5,Tuesday,5,2021
10093,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,2021-01-10 23:52:00,GIF,cooking,negative,5,Sunday,1,2021
10094,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,2021-02-22 07:58:00,GIF,cooking,negative,5,Monday,2,2021
10095,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,2020-08-01 00:24:00,GIF,cooking,negative,5,Saturday,8,2020
10096,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,2021-04-12 16:55:00,photo,cooking,negative,5,Monday,4,2021
10097,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,2020-12-10 04:32:00,photo,cooking,negative,5,Thursday,12,2020
10098,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,2021-02-20 06:03:00,photo,cooking,negative,5,Saturday,2,2021
10099,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,2021-05-15 17:20:00,photo,cooking,negative,5,Saturday,5,2021
10100,3ea56656-03ef-4199-b253-b5241ee21eb7,hate,2020-08-12 10:02:00,audio,Veganism,negative,5,Wednesday,8,2020
10101,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,2021-04-23 18:04:00,photo,Science,negative,5,Friday,4,2021
10102,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,2020-09-17 19:32:00,photo,Science,negative,5,Thursday,9,2020
10103,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,2020-07-21 21:38:00,GIF,dogs,negative,5,Tuesday,7,2020
10104,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,2020-10-19 21:50:00,GIF,dogs,negative,5,Monday,10,2020
10105,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,2021-06-06 06:05:00,GIF,Soccer,negative,5,Sunday,6,2021
10106,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,2021-01-31 03:22:00,GIF,Soccer,negative,5,Sunday,1,2021
10107,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,2021-05-06 17:09:00,GIF,Soccer,negative,5,Thursday,5,2021
10108,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,2020-10-21 04:52:00,GIF,Soccer,negative,5,Wednesday,10,2020
10109,8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2021-02-08 03:15:00,photo,Public speaking,negative,5,Monday,2,2021
10110,8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2020-08-17 20:07:00,photo,Public speaking,negative,5,Monday,8,2020
10111,8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2021-03-01 08:58:00,photo,Public speaking,negative,5,Monday,3,2021
10112,8cabe738-41cd-47e1-82e2-20972f320fb1,hate,2021-01-21 09:48:00,photo,Public speaking,negative,5,Thursday,1,2021
10113,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2021-02-10 00:11:00,GIF,Food,negative,5,Wednesday,2,2021
10114,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2020-08-19 06:50:00,GIF,Food,negative,5,Wednesday,8,2020
10115,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2020-10-24 02:28:00,GIF,Food,negative,5,Saturday,10,2020
10116,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2020-08-17 23:29:00,GIF,Food,negative,5,Monday,8,2020
10117,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2021-05-27 01:24:00,GIF,Food,negative,5,Thursday,5,2021
10118,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2020-06-22 23:08:00,GIF,Food,negative,5,Monday,6,2020
10119,b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,2021-04-11 04:57:00,GIF,Food,negative,5,Sunday,4,2021
10120,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,2021-02-22 08:11:00,photo,Education,negative,5,Monday,2,2021
10121,e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,2021-04-20 23:36:00,photo,Education,negative,5,Tuesday,4,2021
10122,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,2021-01-07 22:40:00,audio,Technology,negative,5,Thursday,1,2021
10123,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,2021-06-05 17:52:00,audio,Technology,negative,5,Saturday,6,2021
10124,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,2020-06-30 00:36:00,audio,Technology,negative,5,Tuesday,6,2020
10125,36bd1711-92f6-4240-8ac5-21df845abe86,hate,2021-01-17 21:14:00,GIF,Technology,negative,5,Sunday,1,2021
10126,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2020-12-01 22:12:00,audio,Culture,negative,5,Tuesday,12,2020
10127,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2020-08-02 05:14:00,audio,Culture,negative,5,Sunday,8,2020
10128,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2021-05-02 05:40:00,audio,Culture,negative,5,Sunday,5,2021
10129,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,2021-06-06 15:02:00,audio,Culture,negative,5,Sunday,6,2021
10130,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,2020-10-07 23:39:00,video,Travel,negative,5,Wednesday,10,2020
10131,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,2020-12-22 17:16:00,video,Travel,negative,5,Tuesday,12,2020
10132,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,2020-10-10 03:03:00,video,Travel,negative,5,Saturday,10,2020
10133,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,2020-09-01 06:15:00,photo,tennis,negative,5,Tuesday,9,2020
10134,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,2021-05-23 23:40:00,photo,tennis,negative,5,Sunday,5,2021
10135,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,2020-10-20 05:58:00,photo,tennis,negative,5,Tuesday,10,2020
10136,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,2021-04-28 14:55:00,photo,tennis,negative,5,Wednesday,4,2021
10137,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,2020-07-01 21:07:00,video,tennis,negative,5,Wednesday,7,2020
10138,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,2021-04-12 12:04:00,video,tennis,negative,5,Monday,4,2021
10139,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,2020-06-20 14:48:00,photo,Studying,negative,5,Saturday,6,2020
10140,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,2020-09-25 20:12:00,photo,Studying,negative,5,Friday,9,2020
10141,d05568a5-a7bf-4235-9b63-1e2233adf9a8,hate,2021-01-19 14:04:00,photo,Technology,negative,5,Tuesday,1,2021
10142,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-01-20 10:50:00,video,Animals,negative,5,Wednesday,1,2021
10143,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2020-10-05 12:58:00,video,Animals,negative,5,Monday,10,2020
10144,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-06-16 10:33:00,video,Animals,negative,5,Wednesday,6,2021
10145,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,2021-06-15 20:02:00,video,Animals,negative,5,Tuesday,6,2021
10146,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2021-06-07 22:55:00,photo,Culture,negative,5,Monday,6,2021
10147,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2020-08-30 10:26:00,photo,Culture,negative,5,Sunday,8,2020
10148,f8119ef8-1f00-49e4-b468-86dd64042053,hate,2020-07-12 00:43:00,photo,Culture,negative,5,Sunday,7,2020
10149,b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,2020-07-01 12:23:00,video,dogs,negative,5,Wednesday,7,2020
10150,b467bf5d-1bcd-4c52-a667-6b88269ad02a,hate,2021-02-13 03:14:00,video,dogs,negative,5,Saturday,2,2021
10151,632875ea-56de-4160-a76c-d1b3ae9e566f,hate,2020-09-30 03:38:00,GIF,Public speaking,negative,5,Wednesday,9,2020
10152,632875ea-56de-4160-a76c-d1b3ae9e566f,hate,2021-04-28 09:27:00,GIF,Public speaking,negative,5,Wednesday,4,2021
10153,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,hate,2020-06-20 14:12:00,photo,cooking,negative,5,Saturday,6,2020
10154,1c6be4a3-85ae-48da-81ff-44262690af51,hate,2020-12-26 09:15:00,audio,Education,negative,5,Saturday,12,2020
10155,1c6be4a3-85ae-48da-81ff-44262690af51,hate,2021-05-25 17:32:00,audio,Education,negative,5,Tuesday,5,2021
10156,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,2021-01-22 06:45:00,video,Animals,negative,5,Friday,1,2021
10157,6054518c-4c28-4d65-8ebe-3b4f56108f29,hate,2021-01-10 01:50:00,GIF,Healthy Eating,negative,5,Sunday,1,2021
10158,73ef953a-5bda-4532-bcd5-85a2cb61b803,hate,2020-07-09 03:55:00,photo,Studying,negative,5,Thursday,7,2020
10159,a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,2020-09-11 09:07:00,video,cooking,negative,5,Friday,9,2020
10160,a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,2020-06-18 08:07:00,video,cooking,negative,5,Thursday,6,2020
10161,a727ed7f-5684-4536-b543-8e8fc93f40b1,hate,2021-05-01 01:39:00,video,cooking,negative,5,Saturday,5,2021
10162,fa337cb5-179a-4f92-a085-e6b3c60e2854,hate,2021-05-07 18:57:00,audio,Food,negative,5,Friday,5,2021
10163,fa337cb5-179a-4f92-a085-e6b3c60e2854,hate,2021-03-25 09:06:00,audio,Food,negative,5,Thursday,3,2021
10164,1cd59d79-a2ca-4a99-92aa-2775117c4589,hate,2020-07-16 09:16:00,audio,Science,negative,5,Thursday,7,2020
10165,1cd59d79-a2ca-4a99-92aa-2775117c4589,hate,2020-09-23 16:33:00,audio,Science,negative,5,Wednesday,9,2020
10166,e949f4c9-81b0-44dd-8a69-0c233134bccd,hate,2020-08-24 13:17:00,audio,Culture,negative,5,Monday,8,2020
10167,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,2020-12-05 08:17:00,photo,Travel,negative,5,Saturday,12,2020
10168,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,2020-11-21 04:41:00,photo,Travel,negative,5,Saturday,11,2020
10169,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,2021-02-03 05:41:00,photo,Travel,negative,5,Wednesday,2,2021
10170,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,2021-05-05 21:35:00,photo,Travel,negative,5,Wednesday,5,2021
10171,1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,2021-02-13 20:19:00,video,Technology,negative,5,Saturday,2,2021
10172,1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,2021-03-08 12:43:00,video,Technology,negative,5,Monday,3,2021
10173,fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,2021-03-15 10:48:00,video,dogs,negative,5,Monday,3,2021
10174,fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,2020-11-27 18:44:00,video,dogs,negative,5,Friday,11,2020
10175,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,hate,2020-12-02 20:40:00,GIF,Veganism,negative,5,Wednesday,12,2020
10176,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,hate,2020-11-17 09:11:00,GIF,Veganism,negative,5,Tuesday,11,2020
10177,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,2020-12-02 04:28:00,video,Food,negative,5,Wednesday,12,2020
10178,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,2020-10-02 11:31:00,video,Food,negative,5,Friday,10,2020
10179,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,2020-12-11 04:16:00,video,Food,negative,5,Friday,12,2020
10180,c39f187c-932b-4403-ba6f-e081b235dbd4,hate,2020-09-16 15:19:00,video,Travel,negative,5,Wednesday,9,2020
10181,c39f187c-932b-4403-ba6f-e081b235dbd4,hate,2020-11-12 01:02:00,video,Travel,negative,5,Thursday,11,2020
10182,fc462e49-0f19-4601-9f92-a31c9542887c,hate,2020-12-08 04:37:00,GIF,Education,negative,5,Tuesday,12,2020
10183,fc462e49-0f19-4601-9f92-a31c9542887c,hate,2020-09-19 05:48:00,GIF,Education,negative,5,Saturday,9,2020
10184,fc462e49-0f19-4601-9f92-a31c9542887c,hate,2020-12-01 03:49:00,GIF,Education,negative,5,Tuesday,12,2020
10185,fc462e49-0f19-4601-9f92-a31c9542887c,hate,2020-09-23 21:28:00,GIF,Education,negative,5,Wednesday,9,2020
10186,48fd48c7-bc82-414e-8941-aa2090183aec,hate,2020-08-16 11:39:00,photo,dogs,negative,5,Sunday,8,2020
10187,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,hate,2020-10-24 20:32:00,photo,Technology,negative,5,Saturday,10,2020
10188,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,hate,2020-10-23 14:20:00,photo,Technology,negative,5,Friday,10,2020
10189,87958932-6baf-4339-b01b-6112d9b180ed,hate,2020-08-30 07:14:00,audio,Culture,negative,5,Sunday,8,2020
10190,2f246c65-25f0-4144-b3f1-a180865b1766,hate,2021-06-15 03:14:00,video,Technology,negative,5,Tuesday,6,2021
10191,2f246c65-25f0-4144-b3f1-a180865b1766,hate,2020-11-29 15:05:00,video,Technology,negative,5,Sunday,11,2020
10192,5403a041-447d-42c1-a9f2-3c525449b3b8,hate,2020-09-09 06:39:00,video,Public speaking,negative,5,Wednesday,9,2020
10193,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,2020-07-12 14:38:00,video,Food,negative,5,Sunday,7,2020
10194,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,2020-09-20 10:59:00,video,Food,negative,5,Sunday,9,2020
10195,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,2020-08-16 17:17:00,video,Food,negative,5,Sunday,8,2020
10196,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,2021-05-17 20:39:00,video,Food,negative,5,Monday,5,2021
10197,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,2021-03-17 00:22:00,video,Food,negative,5,Wednesday,3,2021
10198,b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,2020-09-23 06:32:00,GIF,dogs,negative,5,Wednesday,9,2020
10199,b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,2021-04-15 16:47:00,GIF,dogs,negative,5,Thursday,4,2021
10200,b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,2021-06-01 02:02:00,GIF,dogs,negative,5,Tuesday,6,2021
10201,b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,2021-04-03 07:02:00,GIF,dogs,negative,5,Saturday,4,2021
10202,70047f87-af62-4674-bf30-a03c9ee9db09,hate,2020-07-03 04:36:00,video,Food,negative,5,Friday,7,2020
10203,70047f87-af62-4674-bf30-a03c9ee9db09,hate,2021-04-21 22:39:00,video,Food,negative,5,Wednesday,4,2021
10204,70047f87-af62-4674-bf30-a03c9ee9db09,hate,2020-06-19 10:58:00,video,Food,negative,5,Friday,6,2020
10205,0f254679-b92b-4a2c-84b0-ba6f84f59a33,hate,2021-03-18 23:19:00,video,Veganism,negative,5,Thursday,3,2021
10206,26a2a058-3806-42ef-b1e4-24c6b64f9bdb,hate,2020-07-31 12:41:00,audio,Healthy Eating,negative,5,Friday,7,2020
10207,b62831cc-7447-465b-9c58-1fc659b17310,hate,2021-04-25 08:22:00,audio,Animals,negative,5,Sunday,4,2021
10208,b62831cc-7447-465b-9c58-1fc659b17310,hate,2021-06-14 07:02:00,audio,Animals,negative,5,Monday,6,2021
10209,b62831cc-7447-465b-9c58-1fc659b17310,hate,2021-03-05 13:05:00,audio,Animals,negative,5,Friday,3,2021
10210,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,2021-03-31 18:19:00,photo,Culture,negative,5,Wednesday,3,2021
10211,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,2020-10-29 05:23:00,photo,Culture,negative,5,Thursday,10,2020
10212,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,2020-09-06 02:01:00,photo,Culture,negative,5,Sunday,9,2020
10213,b3c0379a-b71a-4f6f-9fde-ceb636739633,hate,2021-02-21 21:42:00,video,Culture,negative,5,Sunday,2,2021
10214,02fca291-d239-4303-8725-1c114be2f32a,hate,2020-12-12 09:16:00,audio,dogs,negative,5,Saturday,12,2020
10215,02fca291-d239-4303-8725-1c114be2f32a,hate,2020-12-27 14:28:00,audio,dogs,negative,5,Sunday,12,2020
10216,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,2021-02-08 07:29:00,audio,Healthy Eating,negative,5,Monday,2,2021
10217,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,2021-01-31 12:46:00,audio,Healthy Eating,negative,5,Sunday,1,2021
10218,00d0cdf9-5919-4102-bf84-ebde253c3cd2,hate,2020-06-24 11:46:00,audio,Healthy Eating,negative,5,Wednesday,6,2020
10219,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,2020-07-23 15:49:00,photo,Animals,negative,5,Thursday,7,2020
10220,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,2021-05-18 11:39:00,photo,Animals,negative,5,Tuesday,5,2021
10221,072fb6c2-1505-408a-a35d-f0c4ffaf2696,hate,2020-10-10 21:38:00,photo,Fitness,negative,5,Saturday,10,2020
10222,c2373565-f5f1-415f-9786-49ff558c7739,hate,2020-08-28 05:34:00,GIF,Soccer,negative,5,Friday,8,2020
10223,cc253c91-6df6-4de5-ab4e-6d1127620fd6,hate,2020-10-23 03:34:00,photo,Science,negative,5,Friday,10,2020
10224,cc253c91-6df6-4de5-ab4e-6d1127620fd6,hate,2020-11-19 14:01:00,photo,Science,negative,5,Thursday,11,2020
10225,327dd631-2d6b-4acb-b0a7-804cda5009b2,hate,2020-12-20 01:49:00,photo,cooking,negative,5,Sunday,12,2020
10226,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,2020-12-04 07:41:00,photo,Animals,negative,5,Friday,12,2020
10227,0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,2021-04-08 21:03:00,photo,Animals,negative,5,Thursday,4,2021
10228,9476189c-8342-489e-985c-81de9320f527,hate,2020-09-04 22:43:00,audio,Soccer,negative,5,Friday,9,2020
10229,9476189c-8342-489e-985c-81de9320f527,hate,2020-10-23 18:00:00,audio,Soccer,negative,5,Friday,10,2020
10230,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,hate,2020-08-30 15:07:00,photo,dogs,negative,5,Sunday,8,2020
10231,140a5163-66d8-4a11-8d4e-a670483bb852,hate,2020-06-19 14:07:00,photo,Science,negative,5,Friday,6,2020
10232,9c55917b-055c-4ae0-b044-cce9fb89bfa9,hate,2021-05-06 13:45:00,video,Soccer,negative,5,Thursday,5,2021
10233,9c55917b-055c-4ae0-b044-cce9fb89bfa9,hate,2021-01-24 22:13:00,video,Soccer,negative,5,Sunday,1,2021
10234,efda0319-e547-484a-84b5-c5041a57502c,hate,2021-03-02 08:41:00,photo,dogs,negative,5,Tuesday,3,2021
10235,efda0319-e547-484a-84b5-c5041a57502c,hate,2021-04-12 06:58:00,photo,dogs,negative,5,Monday,4,2021
10236,efda0319-e547-484a-84b5-c5041a57502c,hate,2020-11-08 01:42:00,photo,dogs,negative,5,Sunday,11,2020
10237,520450a4-c852-4a4e-9383-30657dd07533,hate,2020-09-29 23:56:00,photo,Public speaking,negative,5,Tuesday,9,2020
10238,520450a4-c852-4a4e-9383-30657dd07533,hate,2020-09-20 05:36:00,photo,Public speaking,negative,5,Sunday,9,2020
10239,520450a4-c852-4a4e-9383-30657dd07533,hate,2021-03-15 11:44:00,photo,Public speaking,negative,5,Monday,3,2021
10240,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,hate,2020-09-01 11:49:00,audio,Travel,negative,5,Tuesday,9,2020
10241,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,2020-06-26 00:58:00,audio,Culture,negative,5,Friday,6,2020
10242,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,2020-06-24 07:50:00,audio,Culture,negative,5,Wednesday,6,2020
10243,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,2020-07-02 02:47:00,audio,Culture,negative,5,Thursday,7,2020
10244,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,2021-01-04 04:23:00,audio,Soccer,negative,5,Monday,1,2021
10245,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,2020-11-29 00:20:00,audio,Soccer,negative,5,Sunday,11,2020
10246,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,2021-02-27 09:31:00,audio,Soccer,negative,5,Saturday,2,2021
10247,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,2020-11-28 00:49:00,audio,Soccer,negative,5,Saturday,11,2020
10248,431c5aac-aa89-41e0-99e0-92d237ca9408,hate,2020-09-04 19:43:00,GIF,Technology,negative,5,Friday,9,2020
10249,431c5aac-aa89-41e0-99e0-92d237ca9408,hate,2021-02-20 10:42:00,GIF,Technology,negative,5,Saturday,2,2021
10250,d0f8e229-c57e-460c-a08f-59672c606151,hate,2020-08-15 06:31:00,GIF,Soccer,negative,5,Saturday,8,2020
10251,d0f8e229-c57e-460c-a08f-59672c606151,hate,2021-01-27 06:25:00,GIF,Soccer,negative,5,Wednesday,1,2021
10252,6a30164f-28c3-4d10-b928-66585a85cbb5,hate,2020-12-29 03:37:00,GIF,Soccer,negative,5,Tuesday,12,2020
10253,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,2021-04-01 22:48:00,GIF,Science,negative,5,Thursday,4,2021
10254,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,2021-02-25 14:12:00,GIF,Science,negative,5,Thursday,2,2021
10255,bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,2020-08-30 01:46:00,GIF,Science,negative,5,Sunday,8,2020
10256,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,2021-04-06 12:39:00,video,dogs,negative,5,Tuesday,4,2021
10257,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,hate,2020-11-07 14:05:00,video,dogs,negative,5,Saturday,11,2020
10258,273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,2020-12-24 13:49:00,GIF,Animals,negative,5,Thursday,12,2020
10259,273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,2021-06-17 13:00:00,GIF,Animals,negative,5,Thursday,6,2021
10260,273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,2021-02-27 11:39:00,GIF,Animals,negative,5,Saturday,2,2021
10261,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-12-01 23:42:00,video,Education,negative,5,Tuesday,12,2020
10262,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-12-16 02:51:00,video,Education,negative,5,Wednesday,12,2020
10263,5b71c62f-2c89-4d19-991f-65fedd0b52fd,hate,2020-07-09 23:52:00,video,Education,negative,5,Thursday,7,2020
10264,d624685f-99a7-4aee-902b-283f5cf85ada,hate,2020-12-01 12:24:00,photo,Studying,negative,5,Tuesday,12,2020
10265,965a00aa-3037-4ea6-b6be-26f6fbee029e,hate,2021-02-13 14:11:00,audio,Public speaking,negative,5,Saturday,2,2021
10266,965a00aa-3037-4ea6-b6be-26f6fbee029e,hate,2020-10-04 05:05:00,audio,Public speaking,negative,5,Sunday,10,2020
10267,84a81261-6334-4ba5-978d-26a45d28a44f,hate,2020-09-25 07:20:00,audio,Animals,negative,5,Friday,9,2020
10268,595037a5-5e9a-42f6-8f50-a55827dc41ac,hate,2020-12-10 20:48:00,video,Animals,negative,5,Thursday,12,2020
10269,22cdf77b-00c8-41c3-ad59-333c3e751e2c,hate,2021-02-25 02:29:00,audio,Fitness,negative,5,Thursday,2,2021
10270,22cdf77b-00c8-41c3-ad59-333c3e751e2c,hate,2020-07-15 23:02:00,audio,Fitness,negative,5,Wednesday,7,2020
10271,22cdf77b-00c8-41c3-ad59-333c3e751e2c,hate,2020-06-23 10:23:00,audio,Fitness,negative,5,Tuesday,6,2020
10272,28b8c278-a125-4295-98dd-5f8d45c3200b,hate,2021-02-04 23:35:00,photo,tennis,negative,5,Thursday,2,2021
10273,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,2021-03-20 16:42:00,GIF,Technology,negative,5,Saturday,3,2021
10274,e1792fe6-28e0-49fc-8b01-0e027461d8b5,hate,2021-02-20 21:12:00,GIF,Technology,negative,5,Saturday,2,2021
10275,0c91753a-0bb4-4b77-a919-96c2f998ad91,hate,2020-09-19 05:47:00,GIF,Fitness,negative,5,Saturday,9,2020
10276,0c91753a-0bb4-4b77-a919-96c2f998ad91,hate,2021-02-01 13:49:00,GIF,Fitness,negative,5,Monday,2,2021
10277,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,hate,2020-11-24 04:09:00,GIF,cooking,negative,5,Tuesday,11,2020
